% 1. Title: Runtime security attributes
% 
% 2. Sources:
%      (a) Creator: Francisco Ramirez (fmr067@cs.bham.ac,uk)
%      (b) Date: January, 2016
% 
@RELATION selfsecure

@ATTRIBUTE agent                    NUMERIC
@ATTRIBUTE position                 {Administrator,Researcher,Lecturer}
@ATTRIBUTE location                 {SecuredLocation,UnknownLocation,HostileLocation}
@ATTRIBUTE device                   {UniversityDevice,SharedPublicDevice,PersonalDevice}
@ATTRIBUTE informationSensitivity   {TopSecret,Secret,Classified,Restricted,Official,NonClassified,Clearance,CompartmentedInformation}
@ATTRIBUTE asset                    {VoiceCommunication,File}
@ATTRIBUTE feature                  {EncryptionTlsSsl,Proxies,MediaEncryptionSRTP,EncryptionAtRest,EncryptionAtTransit,DifferentEncryptionKeysPerFile,PasswordProtectedFiles,SegmentationOfFiles}
@ATTRIBUTE securityLevel            {Unsecured,FairlySecured,Secured}
%@ATTRIBUTE service                 {VoIPServices,CloudStorageServices}
%@ATTRIBUTE featureSupported        {68bitsWEP2,128bitsAES,1028bitsAES,128bits3DES,256bitsAES,1024bitsAES,ArmyVPNwith64bitsWPA2-PSK,ArmyVPNwith128bitsAES,OnionRooting,NoMediaEncryption,MediaEncryptionIsSupportedSRTP,NoEncryptionAtTransit,NoDifferentEncryptionKeysPerFile,DifferentEncryptionKeysPerFile,NoPasswordProtectedFiles,PasswordProtectedFiles,NoSegmentationOfFiles,SuppportSegmentation}
%@ATTRIBUTE DataRate                NUMERIC  % mbits/s
%@ATTRIBUTE CPU                     NUMERIC  % CPU core @ 2.1 Ghz
%@ATTRIBUTE Memory                  NUMERIC  % Mbyte
%@ATTRIBUTE DiskSpace               NUMERIC  % Gbyte

@data
1969785516,Researcher,SecuredLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
1969785516,Administrator,UnknownLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,Proxies,FairlySecured
1969785516,Researcher,HostileLocation,SharedPublicDevice,Classified,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
2249422957,Administrator,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,Secured
2249422957,Researcher,SecuredLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,Unsecured
2249422957,Researcher,HostileLocation,PersonalDevice,NonClassified,SpeedAccessFiles,EncryptionAtTransit,Secured
2249422957,Administrator,HostileLocation,UniversityDevice,Secret,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
2249422957,Researcher,UnknownLocation,SharedPublicDevice,Classified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
2249422957,Administrator,UnknownLocation,PersonalDevice,TopSecret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
2249422957,Lecturer,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
2249422957,Researcher,HostileLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
9912497411,Administrator,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,Secured
9912497411,Lecturer,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
9912497411,Administrator,SecuredLocation,SharedPublicDevice,Classified,SpeedAccessFiles,EncryptionAtTransit,Unsecured
9912497411,Administrator,UnknownLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
9912497411,Researcher,SecuredLocation,UniversityDevice,Classified,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
9912497411,Lecturer,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
9912497411,Lecturer,UnknownLocation,PersonalDevice,Clearance,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
9912497411,Researcher,UnknownLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Unsecured
6695598516,Lecturer,HostileLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
6695598516,Lecturer,HostileLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
1338790741,Researcher,UnknownLocation,SharedPublicDevice,Classified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
1338790741,Researcher,SecuredLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
2143777125,Researcher,SecuredLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
2143777125,Lecturer,SecuredLocation,UniversityDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Unsecured
6586407558,Lecturer,SecuredLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
6586407558,Administrator,UnknownLocation,PersonalDevice,Secret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
7425495491,Administrator,SecuredLocation,UniversityDevice,Official,SpeedAccessFiles,EncryptionAtRest,FairlySecured
7425495491,Administrator,UnknownLocation,PersonalDevice,Secret,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
2165709516,Administrator,SecuredLocation,UniversityDevice,TopSecret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
2165709516,Researcher,SecuredLocation,SharedPublicDevice,Restricted,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
2165709516,Administrator,SecuredLocation,PersonalDevice,TopSecret,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
2165709516,Administrator,UnknownLocation,UniversityDevice,Restricted,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Unsecured
2165709516,Lecturer,SecuredLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
2165709516,Researcher,HostileLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
4790095210,Researcher,HostileLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
4790095210,Administrator,SecuredLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Unsecured
4790095210,Researcher,UnknownLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Unsecured
4790095210,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Secured
4790095210,Administrator,SecuredLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtTransit,Unsecured
4790095210,Administrator,SecuredLocation,UniversityDevice,Secret,AvailabilityVoiceCommunication,Proxies,Secured
2711067095,Lecturer,SecuredLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
2711067095,Administrator,SecuredLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
2711067095,Lecturer,UnknownLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
2711067095,Administrator,UnknownLocation,UniversityDevice,Secret,SpeedAccessFiles,EncryptionAtRest,FairlySecured
2711067095,Lecturer,SecuredLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
2711067095,Administrator,UnknownLocation,PersonalDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
1478554963,Researcher,UnknownLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
1478554963,Researcher,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
1478554963,Administrator,UnknownLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Unsecured
1478554963,Lecturer,SecuredLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
1478554963,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtRest,Secured
1478554963,Researcher,HostileLocation,UniversityDevice,Classified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
8924771326,Researcher,UnknownLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
8924771326,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,PasswordProtectedFiles,Secured
8924771326,Administrator,UnknownLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
8924771326,Lecturer,UnknownLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
8924771326,Administrator,HostileLocation,PersonalDevice,Restricted,SpeedAccessFiles,SegmentationOfFiles,Secured
8924771326,Administrator,UnknownLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
6385048100,Lecturer,UnknownLocation,PersonalDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
6385048100,Administrator,UnknownLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
6385048100,Administrator,HostileLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,Secured
6385048100,Administrator,SecuredLocation,UniversityDevice,Restricted,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
6385048100,Researcher,HostileLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
6385048100,Administrator,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
5773125358,Lecturer,UnknownLocation,UniversityDevice,NonClassified,SpeedAccessFiles,EncryptionAtTransit,Secured
5773125358,Administrator,SecuredLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,Proxies,Secured
5773125358,Researcher,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,FairlySecured
5773125358,Lecturer,SecuredLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Unsecured
5773125358,Lecturer,UnknownLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Unsecured
5773125358,Researcher,UnknownLocation,PersonalDevice,Restricted,AvailabilityVoiceCommunication,Proxies,Secured
1834765524,Administrator,UnknownLocation,SharedPublicDevice,Official,SpeedAccessFiles,EncryptionAtTransit,Secured
1834765524,Researcher,UnknownLocation,UniversityDevice,Classified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
1834765524,Researcher,HostileLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,FairlySecured
1834765524,Researcher,SecuredLocation,PersonalDevice,Restricted,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
1834765524,Researcher,HostileLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
1834765524,Researcher,HostileLocation,SharedPublicDevice,Restricted,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
1834765524,Researcher,SecuredLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
7472070560,Administrator,UnknownLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
7472070560,Researcher,HostileLocation,PersonalDevice,Classified,SpeedAccessFiles,EncryptionAtRest,FairlySecured
7472070560,Administrator,HostileLocation,SharedPublicDevice,Restricted,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
7472070560,Administrator,HostileLocation,PersonalDevice,Restricted,AvailabilityVoiceCommunication,Proxies,FairlySecured
7472070560,Researcher,UnknownLocation,SharedPublicDevice,Official,SpeedAccessFiles,EncryptionAtRest,FairlySecured
7472070560,Researcher,SecuredLocation,SharedPublicDevice,Classified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
7472070560,Administrator,HostileLocation,UniversityDevice,Classified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
4095840320,Lecturer,SecuredLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Unsecured
4095840320,Administrator,HostileLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,Proxies,FairlySecured
4095840320,Lecturer,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,Unsecured
4095840320,Lecturer,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
4095840320,Researcher,SecuredLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
4095840320,Researcher,UnknownLocation,PersonalDevice,Classified,SpeedAccessFiles,EncryptionAtTransit,Secured
4095840320,Lecturer,SecuredLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
113312195,Administrator,UnknownLocation,SharedPublicDevice,TopSecret,AvailabilityVoiceCommunication,Proxies,Secured
113312195,Administrator,UnknownLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
113312195,Administrator,SecuredLocation,PersonalDevice,Restricted,SpeedAccessFiles,PasswordProtectedFiles,Secured
113312195,Researcher,SecuredLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
113312195,Lecturer,SecuredLocation,UniversityDevice,NonClassified,SpeedAccessFiles,EncryptionAtRest,Secured
113312195,Administrator,UnknownLocation,SharedPublicDevice,Secret,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
113312195,Researcher,HostileLocation,UniversityDevice,Restricted,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
3421384924,Researcher,HostileLocation,SharedPublicDevice,Classified,SpeedAccessFiles,EncryptionAtTransit,Secured
3421384924,Lecturer,SecuredLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
3421384924,Administrator,UnknownLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
3421384924,Researcher,SecuredLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
3421384924,Administrator,UnknownLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
3421384924,Lecturer,UnknownLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
3421384924,Researcher,UnknownLocation,SharedPublicDevice,Official,SpeedAccessFiles,SegmentationOfFiles,Secured
5166947151,Lecturer,UnknownLocation,UniversityDevice,NonClassified,SpeedAccessFiles,EncryptionAtRest,Secured
5166947151,Lecturer,HostileLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
5166947151,Administrator,SecuredLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,Secured
5166947151,Researcher,UnknownLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
5166947151,Researcher,SecuredLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
5166947151,Administrator,HostileLocation,UniversityDevice,Secret,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
5166947151,Administrator,UnknownLocation,SharedPublicDevice,Secret,SpeedAccessFiles,EncryptionAtRest,Unsecured
9369431815,Lecturer,UnknownLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
9369431815,Administrator,HostileLocation,PersonalDevice,NonClassified,SpeedAccessFiles,EncryptionAtRest,Secured
9369431815,Researcher,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtRest,FairlySecured
9369431815,Lecturer,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
9369431815,Administrator,HostileLocation,PersonalDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
9369431815,Lecturer,SecuredLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Unsecured
9369431815,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
1020364303,Lecturer,SecuredLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,Unsecured
1020364303,Researcher,UnknownLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
1020364303,Researcher,HostileLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
1020364303,Researcher,UnknownLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
1020364303,Researcher,SecuredLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
1020364303,Researcher,HostileLocation,UniversityDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
1020364303,Lecturer,SecuredLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
1436926591,Researcher,SecuredLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
1436926591,Lecturer,HostileLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,PasswordProtectedFiles,Secured
1436926591,Administrator,HostileLocation,SharedPublicDevice,Restricted,SpeedAccessFiles,EncryptionAtTransit,Secured
1436926591,Lecturer,UnknownLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
1436926591,Lecturer,SecuredLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
1436926591,Administrator,SecuredLocation,SharedPublicDevice,Restricted,SpeedAccessFiles,EncryptionAtRest,Unsecured
3631557515,Researcher,UnknownLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3631557515,Researcher,SecuredLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
3631557515,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
3631557515,Researcher,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
3631557515,Researcher,UnknownLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
3631557515,Researcher,HostileLocation,PersonalDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
8352810210,Researcher,UnknownLocation,SharedPublicDevice,Restricted,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
8352810210,Administrator,HostileLocation,UniversityDevice,Official,SpeedAccessFiles,EncryptionAtRest,Secured
8352810210,Lecturer,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
8352810210,Administrator,UnknownLocation,UniversityDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
8352810210,Lecturer,SecuredLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
8352810210,Lecturer,SecuredLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
1241456382,Researcher,HostileLocation,PersonalDevice,Classified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
1241456382,Researcher,UnknownLocation,UniversityDevice,Classified,SpeedAccessFiles,EncryptionAtTransit,Secured
1241456382,Administrator,UnknownLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
1241456382,Administrator,SecuredLocation,PersonalDevice,Restricted,AvailabilityVoiceCommunication,Proxies,FairlySecured
1241456382,Administrator,UnknownLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,Proxies,FairlySecured
1241456382,Administrator,UnknownLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
9354400649,Lecturer,HostileLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
9354400649,Researcher,UnknownLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
9354400649,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
9354400649,Administrator,HostileLocation,UniversityDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
9354400649,Administrator,HostileLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
9354400649,Researcher,SecuredLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3123622500,Researcher,HostileLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3123622500,Lecturer,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,Unsecured
3123622500,Administrator,SecuredLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
3123622500,Researcher,UnknownLocation,UniversityDevice,Clearance,SpeedAccessFiles,PasswordProtectedFiles,Unsecured
3123622500,Researcher,SecuredLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,Proxies,FairlySecured
3123622500,Administrator,SecuredLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
670378478,Administrator,UnknownLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
670378478,Lecturer,UnknownLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,Proxies,FairlySecured
670378478,Lecturer,SecuredLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
670378478,Lecturer,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
670378478,Administrator,SecuredLocation,UniversityDevice,Secret,AvailabilityVoiceCommunication,Proxies,FairlySecured
